titulo;precio;esb2b;business_Score;transporte;marca;url;categoria;fecha
CONNECTEUR CBS/CT 150 MICHAUD K324;4.89;false;0.0069933769;9.99;michaud;https://www.manomano.fr/catalogue/p/connecteur-cbs-ct-150-michaud-k324-18803343?model_id=18801345;cuadros;2020-12-16
SIEMENS - Tableau électrique pré-équipé 2 rangées 26 modules 8 disjoncteurs 2 interrupteurs différentiels NFC 15-100;169.0;false;0.006921054;;siemens;https://www.manomano.fr/catalogue/p/siemens-tableau-electrique-pre-equipe-2-rangees-26-modules-8-disjoncteurs-2-interrupteurs-differentiels-nfc-15-100-3035424;cuadros;2020-12-16
Coffret pré-câblé 2 rangées - HQ215796 / ABB;166.85;false;0.0063389669;;abb;https://www.manomano.fr/catalogue/p/coffret-pre-cable-2-rangees-hq215796-abb-8616437;cuadros;2020-12-16
Tableau électrique Pré-Câblé 1 rangée - Rénovation / Schneider;167.99;false;0.004415599;;SCHNEIDER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-1-rangee-renovation-schneider-12552182;cuadros;2020-12-16
Coffret T5 39 modules Blanc équipé de 13 disjoncteurs et 3 inter. diff. livré avec accessoires - Zenitech;141.99;false;0.0042994905;;zenitech;https://www.manomano.fr/catalogue/p/coffret-t5-39-modules-blanc-equpe-de-13-disjoncteurs-et-3-inter-diff-livre-avec-accessoires-2936935;cuadros;2020-12-16
Coffret pré-équipé 4R avec protections + platine disjoncteur EDF 15-45A 500mA pour T1/T2 sans chauffage électrique ABB 2410482;396.19;false;0.0042530914;;abb;https://www.manomano.fr/catalogue/p/coffret-pre-equipe-4r-avec-protections-platine-disjoncteur-edf-15-45a-500ma-pour-t1-t2-sans-chauffage-electrique-abb-2410482-15642553;cuadros;2020-12-16
Tableau Électrique Pré Câblé 1 rangée NF NALTO 1 ID + 5 Disjoncteurs;73.5;false;0.0040667671;9.90;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-1-rangee-nf-nalto-1-id-5-disjoncteurs-17131039?model_id=17130856;cuadros;2020-12-16
Tableau équipé 3 rangées (KIT3RT5);317.99;false;0.0039475712;;legrand;https://www.manomano.fr/catalogue/p/legrand-leg93010-tableau-pre-equipe-3-rangees-804308;cuadros;2020-12-16
Tableau équipé 1 Rangée LEGRAND (KIT1R);127.26;false;0.0038292381;6.88;legrand;https://www.manomano.fr/catalogue/p/tableau-equipe-1-rangee-legrand-4412923;cuadros;2020-12-16
Coffret VDI Hager semi-équipé 2R-26M. Gr.3;199.4;false;0.0037714621;;hager;https://www.manomano.fr/catalogue/p/coffret-vdi-hager-semi-equipe-2r-26m-gr1-55315;cuadros;2020-12-16
MANCHON DEMONTABLE PERF.6-50M DENUD.6-50M MICHAUD K092;12.05;false;0.0036023465;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-demontable-perf6-50m-denud6-50m-michaud-k092-7673522;cuadros;2020-12-16
Tableau de commande automatique de chauffe-eau - 2 disjoncteurs + 1 contacteur;113.6;false;0.0034860048;;legrand;https://www.manomano.fr/catalogue/p/tableau-equipe-chauffe-eau-164266;cuadros;2020-12-16
BORNE CIBE NUE ERDF MICHAUD N168;85.96;false;0.0034408791;9.99;michaud;https://www.manomano.fr/catalogue/p/borne-cibe-nue-erdf-michaud-n168-2497445;cuadros;2020-12-16
Michaud P240 - NEUTRE COUTEAU TAILLE 00;8.51;false;0.0034047646;4.10;michaud;https://www.manomano.fr/catalogue/p/michaud-p240-neutre-couteau-taille-00-3901084;cuadros;2020-12-16
Coffret chauffe-eau + 1 disj. 2A+ 1 disj. 20A + 1 contacteur Jour/Nuit - Zenitech;55.99;false;0.0033961288;;zenitech;https://www.manomano.fr/catalogue/p/coffret-chauffe-eau-1-disjoncteur-2a-1-disjoncteur-20a-1-contacteur-jour-nuit-1827116;cuadros;2020-12-16
Coffret T1/T2 26 modules Blanc équpé de 8 disjoncteurs et 2 inter. diff. livré avec accessoires - Zenitech;112.99;false;0.0033808489;;zenitech;https://www.manomano.fr/catalogue/p/coffret-t1-t2-26-modules-blanc-equpe-de-8-disjoncteurs-et-2-inter-diff-livre-avec-accessoires-2936929;cuadros;2020-12-16
TABLEAU ÉLECTRIQUE HAGER 3 RANGÉE ÉQUIPÉ ET PRÉ CABLÉ (HAG3R) PORTE OFFERTE;309.0;false;0.0033608549;;hager;https://www.manomano.fr/catalogue/p/tableau-electrique-hager-3-rangee-equipe-et-pre-cable-hag3r-porte-offerte-26113693?model_id=26094584;cuadros;2020-12-16
HAGER Gamma Tableau électrique prééquipé 1 rangée 1ID 63A 6 disjoncteurs;109.0;false;0.0033523208;5.00;hager;https://www.manomano.fr/catalogue/p/hager-gamma-tableau-electrique-preequipe-1-rangee-1id-63a-6-disjoncteurs-25566811?model_id=25547703;cuadros;2020-12-16
HAGER Coffret VDI basique semi-équipé 2R-20M. Gr.1 (TN402);99.0;true;0.003351794;7.00;hager;https://www.manomano.fr/catalogue/p/coffret-vdi-hager-basique-semi-equipe-2r-20m-gr1-55316;cuadros;2020-12-16
TROUSSE 4 EBCP 6-35/16 3N+1B L190 MICHAUD P673;28.25;false;0.0033464765;9.99;michaud;https://www.manomano.fr/catalogue/p/trousse-4-ebcp-6-35-16-3n-1b-l190-michaud-p673-18960087?model_id=18958089;cuadros;2020-12-16
Coffret Chauffe-Eau Pré-cablé 4 modules NALTO;41.5;false;0.0033196432;9.90;nalto;https://www.manomano.fr/catalogue/p/coffret-chauffe-eau-pre-cable-4-modules-nalto-17026230?model_id=17026047;cuadros;2020-12-16
Coffret de communication (sans répartiteur) Basique Grade 2 TV - 18 modules / Legrand;112.25;false;0.0032582064;3.99;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-basique-4-rj45-stp-drivia18-legrand-418247-3813886;cuadros;2020-12-16
Chargeur 2 prises usb 2x500ma OTIO 510002;15.5;false;0.0032340124;9.99;otio;https://www.manomano.fr/catalogue/p/coffret-12-modules-blanc-equipe-177517?model_id=2010050;cuadros;2020-12-16
Tableau pré câblé General Electric 9 disj. et 2 interrupteurs diff;159.59;false;0.0031420807;10.20;GE ÉVOLUE EN AEG;https://www.manomano.fr/catalogue/p/tableau-pre-cable-general-electric-9-disjoncteurs-et-2-id-1076735;cuadros;2020-12-16
COFFRET C/C BIPO 90A TAILLE 00 MICHAUD P053;31.51;false;0.0031370158;9.99;michaud;https://www.manomano.fr/catalogue/p/coffret-c-c-bipo-90a-taille-00-michaud-p053-7673569;cuadros;2020-12-16
Tableau équipé 4 Rangées LEGRAND (KIT4R);416.33;false;0.0016697972;;legrand;https://www.manomano.fr/catalogue/p/tableau-equipe-4-rangees-legrand-4412924;cuadros;2020-12-16
Tableau pré-équipé spécial T6;660.0;false;0.0009139924;;legrand;https://www.manomano.fr/catalogue/p/tableau-pre-equipe-special-t6-4581939;cuadros;2020-12-16
Tableau electrique Pré Cablé Hager surface supérieur a 100 m2 (T6 et plus);509.25;false;0.0008456497;;hager;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-hager-surface-superieur-a-100-m2-t6-et-plus-187221;cuadros;2020-12-16
Tableau électrique équipé spécial pour extension cuisine-cellier (093061);214.63;false;0.0007810836;;legrand;https://www.manomano.fr/catalogue/p/coffret-equipe-pre-cable-drivia-4114218?model_id=3998625;cuadros;2020-12-16
Tableau électrique équipé spécial pour logement T5 (093058);453.59;false;0.0007764905;;legrand;https://www.manomano.fr/catalogue/p/legrand-leg93058-t5-essentiel-5964936;cuadros;2020-12-16
Tableau électrique pré équipé 2 rangées 26 modules 2ID + 7 disjoncteurs NALTO;76.0;false;0.0007554025;9.90;nalto;https://www.manomano.fr/catalogue/p/tableau-pre-equipe-nalto-2-rangees-13980780;cuadros;2020-12-16
Tableau electrique Pré Cablé Schneider Electric surface entre 35 m2 et 100 m2 (T1bis et jusqu'à T5);367.49;false;0.0006551198;;SCHNEIDER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-schneider-surface-entre-35-m2-et-100-m2-t1bis-et-jusqua-t5-187215;cuadros;2020-12-16
Tableau électrique pré-cablé Legrand complet Studio - T1 - T1bis jusqu'a 35m2;209.99;false;0.0005935096;;legrand;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-legrand-complet-studio-t1-t1bis-jusqua-35m2-1183076;cuadros;2020-12-16
Tableau electrique Pré Cablé Schneider Electric jusqu'a 35 m2 (T1 / T1bis);230.99;false;0.0005325842;;SCHNEIDER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-hager-jusqua-35-m2-t1-t1bis-185535;cuadros;2020-12-16
Tableau électrique pré-équipé 3 rangées 39 modules 10 disjoncteurs 3 interrupteurs différentiels + prise 2P + T - SIEMENS;240.97;false;0.0005254053;;siemens;https://www.manomano.fr/catalogue/p/siemens-tableau-electrique-pre-equipe-3-rangees-39-modules-10-disjoncteurs-3-interrupteurs-differentiels-prise-2p-t-1950811;cuadros;2020-12-16
Tableau électrique pré-équipé 1 rangee;143.99;false;0.0005237101;7.05;legrand;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-1-rangee-978176;cuadros;2020-12-16
Tableau électrique équipé spécial pour logement T4 (093057);466.11;false;0.0005151533;;legrand;https://www.manomano.fr/catalogue/p/tableau-electrique-equipe-special-pour-logement-t4-legrand-93057-4581937;cuadros;2020-12-16
Tableau électrique Pré-Câblé 3 rangées - Rénovation / Schneider;299.99;false;0.0004964443;;SCHNEIDER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-3-rangees-renovation-schneider-12552184;cuadros;2020-12-16
Tableau pré-équipé spécial T3;298.8;false;0.0004088519;7.05;legrand;https://www.manomano.fr/catalogue/p/legrand-tableau-electrique-equipe-precable-essentiel-special-pour-logement-t3-3354281;cuadros;2020-12-16
Tableau équipé 3 Rangées LEGRAND (KIT3R);416.33;false;0.0003975515;;legrand;https://www.manomano.fr/catalogue/p/tableau-equipe-3-rangees-legrand-4412922;cuadros;2020-12-16
COFFRET VDI PAP OPTIMUM AUTO DRIVIA18 LEGRAND 418264;1982.21;false;0.000364052;;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-pap-optimum-auto-drivia18-legrand-418264-3813892;cuadros;2020-12-16
CLE DE MAINTIEN CBS/RDP MICHAUD K004;7.37;false;0.0003533818;9.99;michaud;https://www.manomano.fr/catalogue/p/cle-de-maintien-cbs-rdp-michaud-k004-18960195?model_id=18958197;cuadros;2020-12-16
Option chauffe-eau électrique pour tableau Hager complet;78.23;false;0.0003445165;3.99;hager;https://www.manomano.fr/catalogue/p/option-chauffe-eau-electrique-pour-tableau-hager-complet-187224;cuadros;2020-12-16
Coffret Basique Grade 2 TV - TV sur RJ Ready - 413248 - Legrand;128.47;true;0.0003278257;6.00;legrand;https://www.manomano.fr/catalogue/p/coffret-basique-4rj45-stp-2tv-drivia13-legrand-413248-3855693;cuadros;2020-12-16
TROUSSE 2 EBCP 6-35/16 1N+1B L235 MICHAUD P648;14.64;false;0.0003260446;9.99;michaud;https://www.manomano.fr/catalogue/p/trousse-2-ebcp-6-35-16-1n-1b-l235-michaud-p648-7673621;cuadros;2020-12-16
COFFRET S20 NU SERRURE RECT. MICHAUD N001;75.21;false;0.0003139188;9.99;michaud;https://www.manomano.fr/catalogue/p/coffret-s20-nu-serrure-rect-michaud-n001-7673558;cuadros;2020-12-16
Tableau pré-équipé spécial logement T1/T2;259.67;false;0.0003129198;7.05;legrand;https://www.manomano.fr/catalogue/p/tableau-pre-equipe-special-logement-t1-t2-4581935;cuadros;2020-12-16
Tableau electrique Pré Cablé Legrand surface entre 35 m2 et 100 m2 (T1bis et jusqu'à T5);372.75;false;0.000307776;;legrand;https://www.manomano.fr/catalogue/p/prise-rj45-cat6-complet-celiane-blanc-321373;cuadros;2020-12-16
Coffret électrique pré-équipé 1 rangée 13 modules pour extension - Zenitech;41.99;false;0.0002895478;2.50;zenitech;https://www.manomano.fr/catalogue/p/coffret-electrique-pre-equipe-1-rangee-13-modules-pour-extension-zenitech-17232162?model_id=17231963;cuadros;2020-12-16
Tableau electrique Pré Cablé Legrand surface supérieur a 100 m2 (T6 et plus);467.25;false;0.0002755766;;legrand;https://www.manomano.fr/catalogue/p/prise-telephone-complet-celiane-blanc-342070;cuadros;2020-12-16
TROUSSE 2 EBCP 10-35/25 1N+1B L190 MICHAUD P649;20.13;false;0.0002699908;9.99;michaud;https://www.manomano.fr/catalogue/p/trousse-2-ebcp-10-35-25-1n-1b-l190-michaud-p649-7673622;cuadros;2020-12-16
Tableau electrique Pré Câblé Hager jusqu'a 35 m2 (T1 / T1bis);229.95;false;0.0002666497;;hager;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-hager-jusqua-35-m2-t1-t1bis-1791034;cuadros;2020-12-16
HAGER TN435 - COFFRET VDI SEMI-ÉQUIPÉ 2R- 36 MODULES+PLATINE GRADE 3TV;600.0;false;0.0002623014;12.00;hager;https://www.manomano.fr/catalogue/p/coffret-vdi-2-rangees-36-modules-platine-grade-3tv-tn435-6416714;cuadros;2020-12-16
Pack Tableau Électrique IP30 12 Modules + 5 Disjoncteurs + Interrupteur Différentiel  Blanc -  Blanc;65.99;false;0.0002540214;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/pack-tableau-electrique-ip30-12-modules-5-disjoncteurs-interrupteur-differentiel-blanc-12279265;cuadros;2020-12-16
Prêt à poser DRIVIA multimédia Double Play - 18 modules / Legrand;478.7;false;0.0002441119;;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-pap-double-play-drivia18-legrand-418261-3813889;cuadros;2020-12-16
Kits DRIVIA - Offre coffret Drivia 13 modules 2 rangées (KIT13M2R);388.95;false;0.0002405447;;legrand;https://www.manomano.fr/catalogue/p/kits-drivia-14625532;cuadros;2020-12-16
C/C UNIPOLAIRE 60A EDF AVEC PATTE SOLIDAIRE MICHAUD P177;12.94;false;0.0002385163;9.99;michaud;https://www.manomano.fr/catalogue/p/c-c-unipolaire-60a-edf-avec-patte-solidaire-michaud-p177-18960046?model_id=18958048;cuadros;2020-12-16
EBCP 6-35/16 NOIR L235 MICHAUD P446;7.12;false;0.000229921;9.99;michaud;https://www.manomano.fr/catalogue/p/ebcp-6-35-16-noir-l235-michaud-p446-7673444;cuadros;2020-12-16
Coffret Basique Grade 2 TV - TV sur RJ Ready - 413247 - Legrand;86.54;false;0.0002264296;6.00;legrand;https://www.manomano.fr/catalogue/p/coffret-basique-4-rj45-stp-drivia13-legrand-413247-3855692;cuadros;2020-12-16
Tableau électrique encastrable (7 disjoncteurs + 1 ID);111.1;false;0.0002074498;10.20;GE ÉVOLUE EN AEG;https://www.manomano.fr/catalogue/p/tableau-electrique-montage-encastre-7-disjoncteurs-1-id-8331469;cuadros;2020-12-16
Embouts x4 ebcp 35/25 3 noirs+;42.46;false;0.000202679;3.99;CAHORS;https://www.manomano.fr/catalogue/p/embouts-x4-ebcp-35-25-3-noirs-9005785;cuadros;2020-12-16
Coffret basique double play 4 rj45 stp + 2tv drivia18;354.9;false;0.0001894757;;legrand;https://www.manomano.fr/catalogue/p/basique-dp-4-rj45-2tv-drivia18-legrand-418250-3813888;cuadros;2020-12-16
COFFRET C/C 60A TETRA. MICHAUD P074;39.49;false;0.0001864511;9.99;michaud;https://www.manomano.fr/catalogue/p/coffret-c-c-60a-tetra-michaud-p074-7673575;cuadros;2020-12-16
Coffret précâblé 3 rangées 36 modules équipé de 3 Inter diff 40A 30mA + 12 disjoncteurs avec délesteur ABB 1SLM004170A3007;263.81;false;0.0001840571;;abb;https://www.manomano.fr/catalogue/p/coffret-precable-3-rangees-36-modules-equipe-de-3-inter-diff-40a-30ma-12-disjoncteurs-avec-delesteur-abb-1slm004170a3007-15642572;cuadros;2020-12-16
CONNECTEUR CB2p/CT 150 A PERFO. MICHAUD K390;20.2;false;0.0001810569;9.99;michaud;https://www.manomano.fr/catalogue/p/connecteur-cb2p-ct-150-a-perfo-michaud-k390-7673552;cuadros;2020-12-16
Prêt à poser coffret multimédia Triple Play Gigabit DRIVIA 18 TV sur RJ Ready (418262);761.01;false;0.0001745491;;legrand;https://www.manomano.fr/catalogue/p/coffre-tvdi-pap-triple-play-drivia18-legrand-418262-3813890;cuadros;2020-12-16
Tableau Électrique Pré Équipé 3 rangées 3 ID + 10 Disjoncteurs NF NALTO;164.5;false;0.0001712933;9.90;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-3-rangees-3-id-10-disjoncteurs-nf-nalto-17131036?model_id=17130853;cuadros;2020-12-16
Tableau Électrique Pré Câblé 2 rangées 2 ID + 8 Disjoncteurs NF NALTO;142.5;false;0.0001662858;9.90;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-2-rangees-2-id-8-disjoncteurs-nf-nalto-17131041?model_id=17130858;cuadros;2020-12-16
EMBOUT TRIPLE SORTIE DE DISJONCTEUR MICHAUD P115;24.3;false;0.000162051;9.99;michaud;https://www.manomano.fr/catalogue/p/embout-triple-sortie-de-disjoncteur-michaud-p115-7673580;cuadros;2020-12-16
Tableau Électrique Pré Équipé 2 rangées 1 ID + 7 Disjoncteurs NF NALTO;115.5;false;0.0001587509;9.90;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-2-rangees-1-id-7-disjoncteurs-nf-nalto-17131035?model_id=17130852;cuadros;2020-12-16
EBCP 6-35/16 BLEU L235 MICHAUD P447;7.12;false;0.000158381;9.99;michaud;https://www.manomano.fr/catalogue/p/ebcp-6-35-16-bleu-l235-michaud-p447-7673445;cuadros;2020-12-16
EBCP 6-35/16 NOIR L500 MICHAUD P222;12.03;false;0.000152919;9.99;michaud;https://www.manomano.fr/catalogue/p/michaud-p222-michaud-p222-embout-ebcp-6-35-16-noir-l500-18922205?model_id=18920207;cuadros;2020-12-16
Tableau electrique Pré Cablé Hager surface entre 35 m2 et 100 m2 (T1bis et jusqu'à T5);418.95;false;0.0001517123;;hager;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-hager-surface-entre-35-m2-et-100-m2-t1bis-et-jusqua-t5-187218;cuadros;2020-12-16
CLE GAZ Carré 14 Triangle 11 Plat 9x4 MICHAUD P091;3.37;false;0.0001479819;9.99;michaud;https://www.manomano.fr/catalogue/p/cle-gaz-carre-14-triangle-11-plat-9x4-michaud-p091-7673576;cuadros;2020-12-16
BORNE CIBE MONO 60A A4D2 MICHAUD CB305;178.05;false;0.0001430551;9.99;michaud;https://www.manomano.fr/catalogue/p/borne-cibe-mono-60a-a4d2-michaud-cb305-18960219?model_id=18958221;cuadros;2020-12-16
MANCHON PREISOLE MJPB 25-16 MICHAUD K040;2.23;false;0.0001350515;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpb-25-16-michaud-k040-18959890?model_id=18957892;cuadros;2020-12-16
Tableau pré-équipé Evolué logement T4;534.0;false;0.0001339805;8.35;legrand;https://www.manomano.fr/catalogue/p/legrand-tableau-electrique-equipe-precable-evolue-special-pour-logement-t4-4581944;cuadros;2020-12-16
EBCP 6-35/16 BLEU L500 MICHAUD P223;11.93;false;0.0001329131;9.99;michaud;https://www.manomano.fr/catalogue/p/michaud-p223-michaud-p223-embout-ebcp-6-35-16-bleu-l500-18922206?model_id=18920208;cuadros;2020-12-16
TABLEAU ÉLECTRIQUE LEGRAND 2 RANGÉE ÉQUIPÉ ET PRÉ CABLÉ + PLATINE 15/45 ( LEG2R+P) PORTES OFFERTE;289.0;false;0.0001283594;;legrand;https://www.manomano.fr/catalogue/p/tableau-electrique-legrand-2-rangee-equipe-et-pre-cable-platine-15-45-leg2r-p-portes-offerte-26113686?model_id=26094577;cuadros;2020-12-16
MANCHON PREISOLE MJPT 50 MICHAUD K110;4.89;false;0.0001270575;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpt-50-michaud-k110-7673523;cuadros;2020-12-16
CONDAMNATION GAINE COL+SERRURE MICHAUD EE012;18.94;false;0.0001270517;9.99;michaud;https://www.manomano.fr/catalogue/p/condamnation-gaine-col-serrure-michaud-ee012-18960177?model_id=18958179;cuadros;2020-12-16
Tableau Électrique Encastrable IP30  12 -  12;24.39;false;0.0001262804;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/tableau-electrique-encastrable-ip30-6-10186906?model_id=11872216;cuadros;2020-12-16
MANCHON PREISOLE MJPB 10 MICHAUD K035;2.23;false;0.0001260551;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpb-10-michaud-k035-18959887?model_id=18957889;cuadros;2020-12-16
Prêt à poser coffret multimédia Optimum manuel Gigabit DRIVIA 18 Tv sur RJ (418263);1119.8;false;0.0001201497;;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-pap-optimum-manuel-drivia18-legrand-418263-3813891;cuadros;2020-12-16
GPC 60.60 GRISE MICHAUD N275;26.11;false;0.0001120592;9.99;michaud;https://www.manomano.fr/catalogue/p/gpc-6060-grise-michaud-n275-18959986?model_id=18957988;cuadros;2020-12-16
Tableau electrique Pré Cablé Eaton surface supérieur a 100 m2 (T6 et plus);419.9;false;0.0001111807;;MOELLER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-eaton-surface-superieur-a-100-m2-t6-et-plus-1183087;cuadros;2020-12-16
Coffret pré-équipé 4R avec protections + platine disjoncteur EDF 15-45A 500mA pour T4/T5 sans chauffage électrique ABB 2421105;462.37;false;0.0001110525;;abb;https://www.manomano.fr/catalogue/p/coffret-pre-equipe-4r-avec-protections-platine-disjoncteur-edf-15-45a-500ma-pour-t4-t5-sans-chauffage-electrique-abb-2421105-15642554;cuadros;2020-12-16
Tableau électrique pré-équipé à vis prêt à poser évolutif Gewiss Nbre de modules 26;143.43;false;0.0001107747;4.50;gewiss;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-a-vis-pret-a-poser-evolutif-gewiss-11631882?model_id=11631884;cuadros;2020-12-16
MANCHON PREISOLE MJPT 50-35 MICHAUD K109;4.89;false;0.0001080533;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpt-50-35-michaud-k109-18959915?model_id=18957917;cuadros;2020-12-16
Coffret S20 monophasé - Avec d;396.0;false;9.95688e-05;;CAHORS;https://www.manomano.fr/catalogue/p/coffret-de-branchement-provisoire-monophase-30-60a-8265288;cuadros;2020-12-16
Tableau équipé 2 Rangées LEGRAND (KIT2R);172.58;false;9.6613e-05;;legrand;https://www.manomano.fr/catalogue/p/tableau-equipe-2-rangees-legrand-4412921;cuadros;2020-12-16
Coffret pré-équipé 4R avec protection + platine disjoncteur EDF 15-45A 500mA pour T3 sans chauffage électrique ABB 2412030;415.09;false;9.40522e-05;6.88;abb;https://www.manomano.fr/catalogue/p/coffret-pre-equipe-4r-avec-protection-platine-disjoncteur-edf-15-45a-500ma-pour-t3-sans-chauffage-electrique-abb-2412030-15642624;cuadros;2020-12-16
Tableau électrique encastrable (14 disjoncteurs + 3 ID);256.33;false;8.65923e-05;;GE ÉVOLUE EN AEG;https://www.manomano.fr/catalogue/p/tableau-electrique-montage-encastre-14-disjoncteurs-3-id-8331471;cuadros;2020-12-16
Tableau electrique Pré Cablé Eaton surface entre 35 m2 et 100 m2 (T1bis et jusqu'à T5);325.4;false;8.61796e-05;;MOELLER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-eaton-surface-entre-35-m2-et-100-m2-t1bis-et-jusqua-t5-1183086;cuadros;2020-12-16
BORNE CIBE MONO 2x60A ERDF MICHAUD N150;236.53;false;8.3592e-05;;michaud;https://www.manomano.fr/catalogue/p/borne-cibe-mono-2x60a-erdf-michaud-n150-18959958?model_id=18957960;cuadros;2020-12-16
Coffret pré-câblé 4 rangées - HQ215799 / ABB;346.4;false;8.17157e-05;;abb;https://www.manomano.fr/catalogue/p/coffret-pre-cable-4-rangees-hq215799-abb-8616439;cuadros;2020-12-16
COFFRET Hager 4 rangées équipé et précablé;283.4;false;7.80424e-05;;hager;https://www.manomano.fr/catalogue/p/coffret-hager-4-rangees-equipe-et-precable-16462774?model_id=16462762;cuadros;2020-12-16
Tableau Électrique Pré Câblé 1 rangée NF NALTO 1 ID + 2 Disjoncteurs;63.95;false;7.5749e-05;;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-1-rangee-nf-nalto-1-id-2-disjoncteurs-17131038?model_id=17130855;cuadros;2020-12-16
SOCLE SIMPLE S20 MICHAUD N005;90.27;false;7.15227e-05;9.90;michaud;https://www.manomano.fr/catalogue/p/socle-simple-s20-michaud-n005-7673561;cuadros;2020-12-16
Coffret H770 ECP-2D MICHAUD CA206;480.65;false;6.85843e-05;9.99;michaud;https://www.manomano.fr/catalogue/p/coffret-h770-ecp-2d-michaud-ca206-18960228?model_id=18958230;cuadros;2020-12-16
Tableau électrique encastrable (9 disjoncteurs + 2 ID);174.54;false;6.75904e-05;;GE ÉVOLUE EN AEG;https://www.manomano.fr/catalogue/p/tableau-electrique-montage-encastre-9-disjoncteurs-2-id-8331470;cuadros;2020-12-16
MANCHON MJPBAS 25-25M MICHAUD K074;2.44;false;6.75161e-05;10.20;michaud;https://www.manomano.fr/catalogue/p/manchon-mjpbas-25-25m-michaud-k074-18959901?model_id=18957903;cuadros;2020-12-16
Coffret pré-câblé 3 rangées - HQ215797 / ABB;257.15;false;6.01788e-05;9.99;abb;https://www.manomano.fr/catalogue/p/coffret-pre-cable-3-rangees-hq215797-abb-8616438;cuadros;2020-12-16
MANCHON PREIS. MECA. 25-95 MICHAUD K189;25.37;false;5.85843e-05;;michaud;https://www.manomano.fr/catalogue/p/manchon-preis-meca-25-95-michaud-k189-7673528;cuadros;2020-12-16
DISTRIBUTEUR NIVEAU 200A 6 DEP CPF MICHAUD Q903;157.03;false;5.80569e-05;9.99;michaud;https://www.manomano.fr/catalogue/p/distributeur-niveau-200a-6-dep-cpf-michaud-q903-2748492;cuadros;2020-12-16
TABLEAU ÉLECTRQIUE LEGRAND 3RANGÉE ÉQUIPÉ ET PRÉ CABLÉ + PLATINE LINKY 15/45 (LEG3RM3) PORTES OFFERTE;339.0;false;5.73639e-05;9.99;legrand;https://www.manomano.fr/catalogue/p/tableau-electrqiue-legrand-3rangee-equipe-et-pre-cable-platine-linky-15-45-leg3rm3-portes-offerte-26113689?model_id=26094580;cuadros;2020-12-16
Coffret Basique Grade 2 TV - TV sur RJ Ready - 418248 - Legrand;100.76;false;5.20239e-05;;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-basique-4-j45-stp-2tv-drivia18-legrand-418248-3813887;cuadros;2020-12-16
LEGRAND Tableau électrique équipé précâblé spécial pour extension chambre;156.81;false;4.86933e-05;6.00;legrand;https://www.manomano.fr/catalogue/p/legrand-tableau-electrique-equipe-precable-special-pour-extension-chambre-18858283?model_id=18856285;cuadros;2020-12-16
TABLEAU ÉLECTRQIUE LEGRAND 3RANGÉE ÉQUIPÉ ET PRÉ CABLÉ + PLATINE LINKY 15/45 (LEG3RM2) PORTES OFFERTE;359.0;false;4.83617e-05;7.80;legrand;https://www.manomano.fr/catalogue/p/tableau-electrqiue-legrand-3rangee-equipe-et-pre-cable-platine-linky-15-45-leg3rm2-portes-offerte-26113687?model_id=26094578;cuadros;2020-12-16
PDI TELECOM 7 DEPARTS MICHAUD Q250;18.34;false;4.75927e-05;;michaud;https://www.manomano.fr/catalogue/p/pdi-telecom-7-departs-michaud-q250-7672862;cuadros;2020-12-16
Coffret Basique Double Play - TV sur RJ Ready - 413250 - Legrand;260.84;false;4.75569e-05;9.99;legrand;https://www.manomano.fr/catalogue/p/coffret-basique-dp-4-rj45-2tv-drivia13-legrand-413250-3855694;cuadros;2020-12-16
